23158124	3.6785926538117034E-6
19517352	1.853886791977361E-6
20657448	2.961268185214752E-6
5658692	4.938388968134072E-6
21187828	1.9275310591070377E-6
219642104	4.575196623658623E-6
213804688	1.9144484160252773E-6
21694568	2.023272748062496E-6
14955344	1.1836054698564629E-5
122111980	4.2036748519670165E-6
58156248	2.2161800625213267E-6
174248240	4.1403609539420365E-6
14869988	6.678190603927732E-6
341784308	2.252456066893803E-6
104901536	1.945174291106431E-6
126106012	3.167111271632119E-6
11242152	2.2235986738360155E-6
35961508	2.7308973116773304E-6
169927844	1.8781287600697083E-6
147590684	4.233655433933223E-6
286481552	4.634637073511396E-6
55333704	8.233844841635532E-6
330582356	1.9393818818741577E-6
75922852	3.587169710794272E-6
35095868	4.105637611295371E-6
259730428	2.4418017353551094E-6
253634136	1.9325930277004807E-6
125453344	2.0555288917804718E-6
37518392	1.8745562020286278E-6
14681192	2.6197767630103486E-6
24470380	3.7378972181667267E-6
24010216	4.784468240089243E-6
424280804	2.246666618207788E-6
202205432	1.8844237766075579E-6
20351608	3.115445823336402E-6
322808060	2.649956657913886E-6
127416908	2.5486598092089173E-6
23116280	1.927849290749135E-6
55028472	2.516597112441419E-6
330552752	3.1691587437532868E-6
17995580	4.108040851423475E-6
39075308	2.853759110051335E-6
199819340	3.723749417720873E-6
15524228	2.0070964114027176E-6
19849160	6.554867012570353E-6
399610608	2.3736805503236418E-6
57378248	2.405043233142158E-6
101586128	2.1554881852580246E-6
17455956	1.855100881253929E-6
18608288	1.8521579288475283E-6
133788216	4.960451371570404E-6
30871552	3.729733954450829E-6
16521996	4.18885035193558E-6
227398508	2.769119621020713E-6
19167552	3.4055659928713694E-6
281540744	2.055404065550161E-6
164810692	1.8515694585848923E-6
48763716	2.748606190789036E-6
15433596	1.8716087122805073E-6
10855372	6.654061826829774E-6
278818444	5.496374466167832E-6
15823904	1.853381866997854E-6
12738892	4.033828987746087E-6
183665224	4.367968370054393E-6
19222164	5.670466657541912E-6
26423000	1.8904038984826598E-6
20289064	2.767577458161829E-6
18797336	1.854258657499654E-6
45648808	1.91550278085131E-6
20024172	1.9173386138690364E-6
242806160	3.581314279281231E-6
14883700	4.8305639299026685E-6
251686208	3.870484969176022E-6
63494320	2.5990183392169257E-6
59112212	1.8557091303458602E-6
19838332	1.8534620516251027E-6
282267372	2.4226016353921885E-6
41757024	3.253766069141943E-6
146554356	1.879861298134703E-6
16790036	2.7026725263496464E-6
50488620	1.858256620660302E-6
239355096	2.700236155243217E-6
12580532	3.3600327309075305E-6
177968664	2.4959322602497966E-6
25712580	2.019065330331578E-6
155068840	2.7835419693815775E-6
51634652	2.143699033521383E-6
15588104	2.378335835969079E-6
370735648	2.176644435453474E-6
247114704	7.17922313185429E-6
82423836	2.80969096866418E-6
18033880	2.9234771857039714E-6
164920212	1.8524927905869364E-6
14104884	1.9362545160384982E-6
28737496	5.218964028888802E-6
17794004	6.6225941484778565E-6
559132244	3.1200315356013776E-6
130047324	3.2561168997771036E-6
15279452	2.664223288691037E-5
315236984	3.679745715095607E-6
20635016	1.9169590552256405E-6
14414452	4.472938791787444E-6
7240652	2.231285434412328E-6
16856488	2.374476405420684E-6
26276260	4.825543969261599E-6
73146476	2.0476801428306853E-6
13282032	3.0248221780712135E-6
9890492	1.393943746793283E-5
103285204	1.8595509100942525E-6
43333520	4.797282483772466E-6
36984408	2.3165302598776718E-6
21867620	2.7028442436978292E-6
136046012	5.994579540585392E-6
257600012	2.487260979635087E-6
14192988	4.233499224916105E-6
22317432	2.5174870808480568E-6
78516532	3.670356836199687E-6
122740036	4.05012913064974E-6
51887712	1.991364758189106E-6
253784672	4.285992622051381E-6
40636560	1.8505663842735808E-6
410492476	1.9436942863326264E-6
20874192	1.963423360200828E-6
305818252	2.5125841229433703E-6
113206484	1.8477023090436088E-6
26789088	1.8670055182768934E-6
98809160	2.0708280146240692E-6
25884760	6.485012399045563E-6
61767652	1.8657892859866259E-6
229263840	2.032678679526135E-6
19349216	3.429546166805272E-6
27805740	2.663385092565926E-6
295307956	2.4690174235477294E-6
39525000	2.109709618403128E-6
27907984	3.4553080134554224E-6
19543936	3.116184000490987E-6
14467184	3.062402277178265E-6
27217496	3.098301869159185E-6
186558800	3.318978702576731E-6
69492024	1.8538424348568296E-6
34991732	4.041351604624082E-6
38285308	2.764848355179606E-6
48105252	1.8625298474185168E-6
106000848	2.4146492778808673E-6
20178500	4.445998438528668E-6
14502476	2.090888977875361E-6
40300612	2.271503192132261E-6
28130996	1.8528599635468136E-6
6546872	8.416230681011252E-6
17744644	3.688381714248746E-6
185410444	2.4436910710741123E-6
27956128	2.197172458793529E-6
28654760	1.869072216708557E-6
24041572	1.8536270469157877E-6
20520512	1.8562504720376792E-6
47905520	3.1632342944639324E-6
238261824	3.4996486230597965E-6
15129912	2.014509690667973E-6
15166316	4.5868989600314416E-6
25779948	3.1720599623032106E-6
116930972	2.9434383488959294E-6
33789860	2.6157150596031577E-6
14134808	4.3037883693825335E-6
154131408	1.8555817558301383E-6
127696028	2.9474712708131172E-6
551976640	2.2757751602418986E-6
10284472	3.0236758664381573E-6
12466012	2.294040781533208E-6
243830996	2.311735371534091E-6
83867340	1.8555191858925905E-6
259584116	2.3104685572077436E-6
242989788	1.8853998932149722E-6
212057512	3.027087492767234E-6
18187080	2.0396079710436977E-6
433848788	1.9315953248396056E-6
36310576	2.063079726509874E-6
19371820	2.6243348088584222E-6
16068360	2.5032745003247834E-6
23314044	2.217590655393897E-6
18755564	2.5488461933354465E-6
272268796	1.8575136026519231E-6
15758488	2.5744112367574088E-6
19455368	3.923171288154972E-6
41041276	2.226672904347532E-6
25979848	3.6678778149187235E-6
214120916	2.976325859239609E-6
22378524	5.490746731393078E-6
13434932	1.8575136026519231E-6
100328176	4.100142599056321E-6
48789296	1.8522166033018675E-6
18193572	5.079537191096328E-6
46562252	1.8521579288475283E-6
408848296	2.6677539738917676E-6
81630568	2.3454322268395564E-6
30963856	2.2368889311679297E-6
15435220	1.3786497210513862E-5
5854772	2.7265162612608494E-6
128704224	2.6330428196719796E-6
427873564	1.8745172038425145E-6
15907720	1.4527572141399794E-5
14972052	7.1739470315513796E-6
8349892	1.8940419744692518E-6
23124408	4.0972480578346464E-6
151460592	2.9105692318011606E-6
406651752	5.341971050877301E-6
66977516	2.288094151295424E-6
28660180	2.5444671589252963E-6
16973920	2.6907447788029994E-6
19755416	3.551045488874769E-6
54246944	5.390680515564942E-6
79683656	1.8591229968708442E-6
353888128	2.4540438991908147E-6
20494684	1.8682016309262961E-6
22860380	1.8566171873772985E-6
42942168	2.1676668732354205E-6
14652452	5.076963977817188E-6
169986672	2.4609363436844118E-6
122141872	1.9116876067625583E-6
27527268	2.7659217405773886E-6
174668520	2.5022534345965835E-6
77240640	2.852435862041203E-6
238621292	2.511308916613564E-6
304679484	9.10165215937018E-6
14924876	2.367976073090162E-6
17993516	3.3158700997429605E-6
18519512	2.0101214288717424E-6
133663120	2.18225843223154E-6
8979272	1.8605286747042775E-6
264198924	1.8547676665340014E-6
48279692	1.933878870644508E-6
291210636	1.8538424348568296E-6
28838048	1.4679640053854413E-5
24224268	2.748975838234873E-6
194590772	3.3008065308223855E-6
14483812	4.528321162147609E-6
229531808	1.853075576169444E-6
97369856	3.599557398687032E-6
122177048	1.8492971219573258E-6
15111448	3.066720722145778E-6
14457872	2.1362500746124744E-6
128654776	3.6874125639366782E-6
13225272	2.1418756128296157E-6
46143656	3.6871097154377585E-6
14425692	1.9893576226145916E-6
501358416	1.8615695266426152E-6
347700924	1.853798512610029E-6
14650272	3.950038402928369E-6
365797572	3.0395184185141735E-6
48229752	3.905571782400653E-6
53130156	2.6713109510139847E-6
408722148	1.8833658356789377E-6
85461400	2.1013191355716297E-6
360184444	2.2855914169860382E-6
8057392	2.1702993848705103E-6
25425464	2.3495848329811318E-6
456760820	3.2804660648416076E-6
294656128	1.8900397670321509E-6
32893652	2.986063475330657E-6
30623476	2.6772923813616136E-6
13787352	3.399577697238747E-6
14182140	3.2923985331979784E-6
18111744	1.994875099774856E-6
127273948	1.8747004618293426E-6
17937616	1.9496195300522537E-6
473348292	2.0440960390988333E-6
253322860	2.3135889469527203E-6
498214844	1.8925491219203185E-6
50826280	1.862264042905938E-6
28065916	2.73283459338499E-6
13265572	4.795406612903561E-6
288095664	2.2994519831167637E-6
110331040	2.108125782982922E-6
52672768	2.7926864751977086E-6
21879024	1.5363113319229056E-5
50042364	2.21740866381808E-6
90998968	2.6326881535543237E-6
15009020	3.6932108597307474E-6
5759752	4.037917829358835E-6
8961692	1.8541153324714696E-6
341756256	2.6806453795724403E-6
53562440	3.3712140806053417E-6
40582692	3.1721916427745556E-6
21983436	1.8987117096469067E-6
24796156	4.805336144162559E-6
137506232	2.77733135588441E-6
143457068	3.72655002602258E-6
17275604	7.484038634491419E-6
249566212	2.680648543183926E-6
17294176	2.2498207132692384E-6
102915100	1.9263450830846743E-6
19035424	6.523084476841316E-6
91478624	4.057326051562485E-6
38881476	4.8911217448029234E-6
38191144	2.1945218958570095E-6
85388628	2.049878964296899E-6
241006920	4.082783928005093E-6
106759256	4.301374839726732E-6
17005912	1.8498656063300619E-6
27022632	1.2131087029779806E-5
18691328	2.0232822712630816E-6
16716904	3.0119268727788713E-6
16544016	1.8532418091675703E-6
195446656	1.8539677183517238E-6
24830236	3.750455386409124E-6
185841336	1.8576915083722393E-6
46278612	2.4803546626111682E-6
399690424	2.1798988965628046E-6
361396896	2.9831738731527006E-6
19670772	4.867697757351598E-6
10751252	3.326267190470539E-6
34502596	2.903853538042793E-6
40266720	2.087037337060903E-6
14245012	2.0043492435670814E-6
35172520	1.8474226709291913E-6
14457120	3.1369341527616095E-6
14284372	2.217622613646991E-6
161004312	2.1562042222768054E-6
338844588	2.063369754108457E-6
130135340	1.853886791977361E-6
189214292	4.561453532385214E-6
29169540	1.8564676983216574E-6
26540876	1.8516946863391134E-6
42669240	3.03373850228464E-6
36983188	1.860978828230823E-6
144076256	3.1987644459666114E-6
238163556	2.7944087739604225E-6
14296168	2.0327761019392146E-6
14400748	2.974897048212508E-6
51256216	3.387005238086298E-6
274531488	1.8532643614150653E-6
5649672	5.633703050348353E-6
199210784	4.617863017514433E-6
337186624	2.2706713231555546E-6
94849300	2.3707092052623196E-6
13330012	3.6883896186397144E-6
44143936	1.8929105243221944E-6
240428528	2.694676475618131E-6
16665516	2.2976412189231986E-6
318549400	3.232664278980386E-6
185826688	2.5048658443721106E-6
249165540	4.190208411896813E-6
218629564	1.975919787811142E-6
21381872	2.0229625113581255E-6
83658900	5.268054536312264E-6
200191200	1.861881437486225E-6
180710784	1.854821684949436E-6
129160016	3.0425420329702264E-6
178493500	2.038380126759047E-6
319402200	2.7243683539288737E-6
17077260	2.200089991111472E-6
70988296	2.2213599082144707E-6
91419584	2.901748169782637E-6
241847792	7.590825784413667E-6
5935632	2.6393126996840938E-6
158166560	2.5106496747478388E-6
273201528	3.2177075478821464E-6
43607200	3.1133754281769875E-6
69624952	2.0227817706059014E-6
26918292	2.508665035996573E-6
153472412	1.9303396159973057E-6
56864092	3.0645541434156997E-6
20916684	2.4818331665150074E-6
45827404	3.4459062414540363E-6
345327080	2.1947393223433444E-6
14738260	2.2755312239984913E-6
214120884	2.084587148685405E-6
35831048	2.006088737323131E-6
129867080	2.6960683072393773E-6
149276260	1.1091902901840646E-5
28854980	3.67124492235091E-6
299410152	2.2860619428156265E-6
118086392	2.3789369442105694E-6
17837184	3.5787598240229964E-6
284556376	2.8883421807799887E-6
23723964	2.770432870486554E-6
21373560	4.551497852631299E-6
312265900	4.280648811617122E-6
8279892	4.44192425532749E-6
30802352	1.986524154522296E-6
287864860	4.895899749888156E-6
21369856	2.582487529011467E-6
16500800	1.968200564218588E-6
18932832	3.0686589247980753E-6
18497176	2.848255861201262E-6
348152252	2.3674241210436045E-6
465757748	2.016011888299017E-6
20838780	3.0501214543263837E-6
21296960	1.8563943729937323E-6
18243284	4.611540214583281E-6
284174632	1.7105199705882693E-5
23561980	5.850332978400817E-6
112526480	2.207706678389398E-6
92139388	2.30700325294024E-6
24172480	3.999746902511633E-6
20907800	1.9901338681133417E-6
10126672	5.423213730001266E-6
25869468	2.2623711046135423E-6
250083780	3.68197946186606E-6
25211744	1.8512644301393474E-6
135273096	2.0690454258700527E-6
127575796	1.8532259115760489E-6
16753976	1.8843707309337393E-6
23649104	4.568259173299855E-6
53150592	2.1391716648418113E-6
18462632	2.428890947877364E-6
36898952	2.6934262380656468E-6
78822200	1.9868829021533253E-6
56091704	2.2251994414527885E-6
378834608	1.9667393834376733E-6
82124460	1.856321969996976E-6
23286508	3.670527077630247E-6
32020312	2.8464687633583628E-6
111053392	3.5817892876948143E-6
16946064	1.8532643614150653E-6
20112132	2.2477890513144407E-6
158468636	3.002753655593994E-6
42367080	2.4916669130160427E-6
76050308	3.3677164969662254E-6
17546808	1.9532340973070775E-6
297768208	4.06577525446017E-6
24807616	1.6264308135160314E-5
54868064	2.1279674550562074E-6
283388768	4.491178332561428E-6
121505288	2.536791699179481E-6
265802800	3.874351316902375E-6
53732896	7.313838860256132E-6
25892360	3.6732147752412114E-6
80747364	2.378363429244663E-6
121241068	1.8542581113780983E-6
211543116	1.8520433519603152E-6
425169336	2.763991735069157E-6
199588892	2.783757517395122E-6
330582192	2.3074157901030628E-6
21438668	2.9905807331048187E-6
115826544	2.1607223402879265E-6
30863060	1.855100881253929E-6
463999696	2.669380456501442E-6
194331176	1.9359317572616297E-6
93224416	2.023358236274142E-6
21833780	2.708306645745376E-6
55794552	2.9456533186716907E-6
323966396	2.0297706835824915E-6
18201020	2.989473425755647E-6
15141980	7.834586704632427E-6
37104224	1.8597913791694127E-6
414631812	1.9525478390554556E-6
82488660	2.4188113476527064E-6
104948524	1.9334337007119395E-6
14411304	2.1196304049272078E-6
209941312	2.0324468826360877E-6
24296476	2.182866443016502E-6
15125448	2.9280168455758462E-6
73284188	2.0060349337140576E-6
26073572	2.881617585588141E-6
101530408	2.292546260121848E-6
14253068	5.080638004190047E-6
20662040	2.7648675752704824E-6
74841144	3.300795048384725E-6
14692604	1.4327465564759676E-5
16617056	2.815379303660685E-6
59616868	3.190280397334941E-6
178714668	2.5445623795277864E-6
14884556	3.6823506675975927E-6
31886904	1.8634425830861301E-6
42164376	7.947881351340197E-6
22743308	2.0813684214237255E-6
188407116	2.3610187662609145E-6
282600768	2.0181865796544152E-6
45684752	1.8522166033018675E-6
388167400	1.8483468833371234E-6
38231464	2.1566540613901994E-6
18851932	2.1101397255007374E-6
237922016	2.33890245815795E-6
111136252	1.9622967292731916E-6
91625528	7.391912236654722E-6
185046140	2.1167608812417916E-6
15205600	2.7907752018284873E-6
7395252	4.90904463810733E-6
197604576	1.8988853568048888E-6
110931812	3.6049706877581515E-6
152024044	2.211702600819296E-6
107858088	2.065887811721173E-6
29385964	1.879810603929449E-6
87819736	2.4582624547104944E-6
354002820	1.8694621354893672E-6
216019484	3.655579077268741E-6
94185660	1.8577823538464433E-6
64998112	1.8518246937786102E-6
19874460	3.2189755165068244E-6
23272748	5.332106919345211E-6
15642432	2.997412058033105E-6
18576872	5.10777099726479E-6
363809948	2.862302865868332E-6
13041272	2.6175536152234394E-6
6486752	2.76125233908655E-6
198828820	2.263548462694974E-6
29172984	1.8549873414234351E-6
244741908	3.4935592397782055E-6
24879596	3.061726333706259E-6
53913416	3.679606973060175E-6
274647568	1.8615695266426152E-6
169338088	4.891064384280023E-6
28676476	2.8741353192369423E-6
77059348	9.366590181880341E-6
279135992	1.878121365994413E-6
21324768	2.0348571408917908E-6
189161020	4.047460723009783E-6
57418740	2.003704615973797E-6
34175404	2.8709807857869023E-6
22682436	3.3196415864736594E-6
19115080	2.8170379442684505E-6
20189084	1.866867848445345E-6
168785640	2.4442349682388794E-6
17107836	2.7644413836791663E-6
339968612	1.859765756418442E-6
194248332	1.8538424348568296E-6
98591908	5.508217941264429E-6
251891884	2.26319222285876E-6
543526884	1.8682016309262961E-6
70194980	4.493033038282363E-6
17143528	1.2271840842338253E-5
27592116	2.114226687692307E-6
273737280	2.0085236594046025E-6
24977228	4.414185899852625E-6
21498040	1.8757699190634262E-6
384174140	1.9725474414082917E-6
48144692	2.1668330124175636E-6
210257084	2.763467523338129E-6
17051264	2.118505915283393E-6
148563360	2.0635187228295474E-6
131038612	1.8817094376787963E-6
18219812	3.6762602056316856E-6
25613028	2.3545113735514825E-6
19357128	2.4080820523957422E-6
6750912	1.8515694585848923E-6
328724060	2.1339397654954416E-6
50515656	6.729792073571882E-6
75717584	2.4564088861384854E-6
21462532	2.1253290032636556E-6
132944948	2.0086165838620918E-6
271773136	3.286628405579764E-6
137222452	1.9158247537362743E-6
482305428	2.0892602433312165E-6
16245840	2.130875348711404E-6
91653488	1.976139252027068E-6
74338168	1.862205230647687E-6
29675916	2.7358453687549337E-6
14977288	2.500531912984569E-6
15433228	5.16895346257695E-6
6471312	2.7104979948672824E-6
535212596	1.8747004618293426E-6
395314832	1.8678332896090056E-6
78350804	5.239560519806127E-6
62149656	1.973423941247586E-6
22564196	2.2758700878693295E-6
15952568	3.0165705371059827E-6
7115872	6.134310628932604E-6
177702356	1.8546613722326624E-6
185694416	1.8531878128771148E-6
294813324	2.0511278103092445E-6
9527392	3.4989840487651736E-6
18778944	3.583690465510742E-6
21932336	4.4087832594529055E-6
49159744	2.5089577319731372E-6
16336800	2.8128717503807176E-6
86222376	1.851472543192495E-6
30749396	3.429045000195864E-6
25793504	6.857044289723376E-6
41012588	2.2764637226225464E-6
249359476	2.845805502624583E-6
41651240	2.672686813357453E-6
240655988	2.304376481683133E-6
80351444	2.2481858157635683E-6
27695964	3.7460162322109004E-6
143363196	3.767666244950745E-6
277361748	1.8516440366006032E-6
53141160	1.8714400070231153E-6
24400628	2.4642415457807123E-6
366603308	1.8520433519603152E-6
11837232	2.427853852351236E-6
36928168	2.245268365942276E-6
11856092	1.907293933330371E-6
14081884	2.0817892718662316E-6
290223760	3.7423005364341577E-6
39079604	1.8528599635468136E-6
108561736	3.79971635854856E-6
14259580	1.8561798622517898E-6
180680636	2.7060819089622373E-6
85586080	2.1464405029941385E-6
33683236	6.2629959772060096E-6
41064156	3.1566194152708856E-6
43069936	4.069534880462424E-6
276551208	2.313981314413797E-6
27930140	5.424509702660806E-6
345839552	1.9320644992776872E-6
348748880	3.4071764567823064E-6
40930504	2.05871808565635E-6
23081176	2.1283877290640993E-6
183310940	2.3434452768421106E-6
14062140	2.109709618403128E-6
66243436	1.9733140107723433E-6
26664092	2.0755962517672096E-6
42417508	2.7919751974812314E-6
129305612	2.525683882517245E-6
18070212	1.853886791977361E-6
16153996	1.0079535190152591E-5
12533132	2.20984389358515E-6
27095884	2.311735371534091E-6
390632548	2.0706053777042673E-6
9999352	1.983824393986058E-6
241195352	1.932010725460867E-6
50706100	2.5880055802143726E-6
17683676	2.94186509890727E-6
21611688	2.8941659443708152E-6
80720852	1.8838651838553257E-6
59908492	2.553380927047858E-6
402845152	3.6316379653856415E-6
14886344	4.082896757034322E-6
39254008	2.8890724436855767E-6
190111044	2.66064748343178E-6
219478376	1.8513783968113093E-6
9542972	1.8523368378394475E-6
13310912	2.394550778344684E-6
349883172	3.0811848067234457E-6
95260092	3.375800531493287E-6
90779436	2.463135894245061E-5
21418368	2.5505736043420947E-6
130954892	2.148620747541743E-6
7398912	1.0623672538792992E-5
14112756	1.222116721966836E-5
423349768	1.9834179764446863E-6
113724588	5.517722025814219E-6
136990980	1.963168882385149E-6
28440032	2.552021283333355E-6
11961532	1.9148532162628667E-6
196709944	1.8511328397552264E-6
555498992	1.963833110925153E-6
22533564	4.445499365451953E-6
10772532	2.5331316374335147E-6
34713716	2.5273905586191773E-6
333739200	2.177324265668124E-6
5485192	8.797362779586327E-6
35101944	1.8546613722326624E-6
115705312	3.672794876488824E-6
16212528	2.486311540103058E-6
32132732	2.176274362088686E-6
199039532	2.2197025634490886E-6
285538988	1.854637355824096E-6
29815936	2.0161993473732316E-6
67723244	3.688042488814431E-6
38070776	1.9283520694051733E-5
18509900	2.2862324219038697E-6
27577576	3.397609736659765E-6
17664628	2.256320557803176E-6
431863636	2.5053425485626075E-6
71636228	2.8804393003498625E-6
111288832	2.0420623513752346E-6
18123104	2.094623657816501E-6
52376868	3.7663043975179484E-6
8796892	1.9512184614501527E-6
31661100	2.727632777060467E-6
411357780	3.0945010828787396E-6
423904716	2.5297121317412146E-6
206261312	2.3511207626953056E-6
18559368	4.589485055065538E-6
28379556	3.947404144647261E-6
9724232	3.334657299633088E-6
6545352	3.650710696691419E-6
37772040	2.0971371711122095E-6
63721252	1.8504108925110372E-6
109966028	4.81163588533339E-6
61818316	3.5341956619740106E-6
84250304	2.718576339869958E-6
14783304	1.0121941973469817E-5
75214304	3.2193527415626925E-6
228532264	4.283769076493523E-6
258145892	1.8517202968271947E-6
20163916	1.2551984330901956E-5
156994284	2.454369309873783E-6
32844932	3.3732703397448084E-6
89195144	2.0767240044177835E-6
204851368	2.1117632890019795E-6
200176600	2.8151871545319235E-6
374309516	1.8724173602289695E-6
14881968	2.106066689464768E-6
99712896	3.221893378295898E-6
10218852	2.849958588346854E-6
13058232	4.544699227810678E-5
22059944	2.2741752397252604E-6
283951136	1.8514487516882243E-6
15212604	8.570080347549277E-6
19786800	2.0592438480461814E-6
252683940	2.494106798468123E-6
30278532	1.8950400649005562E-6
19571104	3.95683668352557E-6
24160080	3.83857274746135E-6
368030492	1.864028697399077E-6
17188300	1.8553532894526704E-6
29940956	3.713730337094688E-6
164569984	3.2000712546853515E-6
17002092	1.9240474190182407E-6
496460052	1.8497198180108428E-6
36483808	6.426647940057558E-6
79613352	3.509901156150144E-6
355659072	1.851544963485715E-6
334930460	2.392084384625125E-6
14005532	4.67888565599506E-6
432497300	2.0691665206532205E-6
98955572	1.956120372101721E-6
22536072	3.2606359200666403E-6
27404840	1.8517202968271947E-6
46167548	4.637937494811188E-6
44812692	2.4281883179473638E-6
248494756	2.625136121651106E-6
59529588	1.994482861000018E-6
40074644	3.928452070421628E-6
17771860	4.4394404191842E-6
194537516	2.0744158263626555E-6
14835752	3.7361515747047016E-6
15220336	3.062134089698671E-6
754928	2.9919596468052317E-6
247723476	7.316533999058024E-6
20408728	3.199560471454968E-6
152887644	3.29174334698154E-6
88639412	1.8878041281980718E-6
25167120	2.408000784699657E-6
80188000	2.29794365089329E-6
15873448	3.158491218770346E-6
301759944	1.8533031672711097E-6
25118264	3.0396872589658438E-6
133651512	1.2289045472856431E-5
19424888	1.8664415343189904E-6
75896448	5.230731336840842E-6
17089636	2.9091884806737196E-6
8789492	2.196568239487118E-6
22067520	1.8958570125733092E-6
64659424	4.29368049599705E-6
220241948	2.6836419354805576E-6
263473188	1.922672822378528E-6
22893572	2.615231015390751E-6
122402280	4.13263174012061E-6
27149896	2.3059031172377338E-6
17322676	2.1594184983307808E-6
59486068	2.2764011695487493E-6
49881956	1.8522166033018675E-6
64376876	3.843160516425225E-6
375813184	1.8524927905869364E-6
30756120	3.3932005729365067E-6
15553912	2.3424383307571747E-6
24609812	3.3182901366654014E-6
142752112	1.966869568159081E-6
14667884	3.0550799544999236E-6
8552292	4.017254662149748E-6
436383288	3.2644222375702612E-6
12012472	2.181906140064305E-6
15169196	1.3463563744540609E-5
199427376	3.5941851850385715E-6
106174516	2.060222741885855E-6
27205380	2.165486851121875E-6
342954844	1.86487029743818E-6
15148568	1.8592044074111476E-6
306145032	1.898431109942035E-6
431885388	3.670867844384803E-6
30735580	4.427383916098624E-6
31284372	1.8531878128771148E-6
73690756	1.965250704323038E-6
175122604	3.252813081997496E-6
44161500	3.9220638831398075E-6
39394680	5.370572716927451E-6
14892168	3.287872311964883E-6
11668832	1.8482320351549918E-6
16327980	2.070780590751081E-6
112521116	2.036473529197587E-6
30640324	2.7053605079395874E-6
14219488	2.7722189359476936E-6
224443548	1.8871440497711065E-6
17859804	3.967624401380029E-6
259446460	1.2697737554278593E-5
109594284	2.900401032996107E-6
381988012	2.218238554428231E-6
19382500	7.538732540963115E-6
78482616	3.54373637268454E-6
23567348	1.9735243650350176E-6
44186632	2.2981067487497974E-6
40923348	2.4402241027520013E-6
23797736	2.7659960059736204E-6
135368352	8.692440101864197E-6
125404532	1.9094256758368473E-6
9245472	1.8644404479558423E-6
26055000	3.187979866754413E-6
300313876	2.228792291286198E-6
57518312	2.39394994317705E-6
149655776	2.2436046552594454E-6
18908032	1.8839728649924043E-6
34701524	9.591240728683507E-6
21094472	1.8670641024181589E-6
